序号,经度,纬度,航向角(度)
#back_7bA-6A
649,110.64741514,35.60528711,0.14
650,110.64741547,35.60539443,0.14
651,110.64741580,35.60550175,359.88
#back_7bA-6A_mid
652,110.64741556,35.60559320,359.88
#back_6B-5A
653,110.64741532,35.60568464,359.97
654,110.64741529,35.60571664,359.77
#back_6B-5A_mid
655,110.64741484,35.60580805,359.77
#back_5B-4A
656,110.64741439,35.60589947,0.21
657,110.64741454,35.60593246,0.21
