#序号,经度,纬度,航向角(度)
#area_0
396,110.64761369,35.60503568,180.21
397,110.64761354,35.60500177,270.21
398,110.64760023,35.60500181,0.21
399,110.64760038,35.60503572,270.21
400,110.64758708,35.60503576,180.21
401,110.64758693,35.60500185,270.21
402,110.64757362,35.60500189,0.21
403,110.64757378,35.60503580,270.21
404,110.64756047,35.60503584,180.21
405,110.64756032,35.60500193,270.21
406,110.64754701,35.60500197,0.21
407,110.64754717,35.60503588,270.21
408,110.64753386,35.60503592,180.21
409,110.64753371,35.60500201,270.21
410,110.64752041,35.60500205,0.21
411,110.64752056,35.60503596,270.21
412,110.64750725,35.60503600,180.21
413,110.64750710,35.60500209,270.21
414,110.64749380,35.60500213,0.21
415,110.64749395,35.60503604,270.21
416,110.64748064,35.60503608,180.21
417,110.64748049,35.60500217,270.21
418,110.64746719,35.60500221,0.21
419,110.64746734,35.60503612,270.21
420,110.64745404,35.60503616,180.21
421,110.64745388,35.60500225,270.21
422,110.64744058,35.60500229,0.21
423,110.64744073,35.60503620,270.21
424,110.64742743,35.60503624,180.21
425,110.64742727,35.60500233,270.21
426,110.64741397,35.60500237,0.21
427,110.64741412,35.60503628,270.21
428,110.64740082,35.60503632,180.21
429,110.64740067,35.60500241,270.21
430,110.64738736,35.60500245,0.21
431,110.64738751,35.60503636,270.21
432,110.64737421,35.60503640,180.21
433,110.64737406,35.60500249,270.21
434,110.64736075,35.60500253,0.21
435,110.64736090,35.60503644,270.21
436,110.64734760,35.60503648,180.21
437,110.64734745,35.60500257,270.21
438,110.64733414,35.60500261,0.21
439,110.64733430,35.60503652,270.21
440,110.64732099,35.60503656,180.21
441,110.64732084,35.60500265,270.21
442,110.64730753,35.60500269,0.21
443,110.64730769,35.60503660,270.21
444,110.64729438,35.60503664,180.21
445,110.64729423,35.60500273,270.21
446,110.64728093,35.60500277,0.21
447,110.64728108,35.60503668,270.21
448,110.64726777,35.60503672,180.21
449,110.64726762,35.60500281,110.39
#area_10
450,110.64776073,35.60485382,359.92
451,110.64776051,35.60498085,269.92
452,110.64774720,35.60498083,179.92
453,110.64774741,35.60485380,269.92
454,110.64773410,35.60485379,359.92
455,110.64773388,35.60498082,269.92
456,110.64772057,35.60498080,179.92
457,110.64772079,35.60485377,269.92
458,110.64770748,35.60485376,359.92
459,110.64770726,35.60498079,269.92
460,110.64769395,35.60498077,179.92
461,110.64769417,35.60485374,269.92
462,110.64768086,35.60485373,359.92
463,110.64768064,35.60498076,269.92
464,110.64766733,35.60498074,179.92
465,110.64766754,35.60485371,269.92
466,110.64765423,35.60485370,359.92
467,110.64765401,35.60498073,269.92
468,110.64764070,35.60498071,179.92
469,110.64764092,35.60485368,269.92
470,110.64762761,35.60485367,359.92
471,110.64762739,35.60498069,269.92
472,110.64761408,35.60498068,179.92
473,110.64761430,35.60485365,269.92
474,110.64760098,35.60485363,359.92
475,110.64760077,35.60498066,269.92
476,110.64758745,35.60498065,179.92
477,110.64758767,35.60485362,269.92
478,110.64757436,35.60485360,359.92
479,110.64757414,35.60498063,269.92
480,110.64756083,35.60498062,179.92
481,110.64756105,35.60485359,269.92
482,110.64754774,35.60485357,359.92
483,110.64754752,35.60498060,269.92
484,110.64753421,35.60498059,179.92
485,110.64753443,35.60485356,269.92
486,110.64752111,35.60485354,359.92
487,110.64752090,35.60498057,269.92
488,110.64750758,35.60498056,179.92
489,110.64750780,35.60485353,269.92
490,110.64749449,35.60485351,359.92
491,110.64749427,35.60498054,269.92
492,110.64748096,35.60498053,179.92
493,110.64748118,35.60485350,269.92
494,110.64746787,35.60485348,359.92
495,110.64746765,35.60498051,269.92
496,110.64745434,35.60498050,179.92
497,110.64745456,35.60485347,269.92
498,110.64744124,35.60485345,359.92
499,110.64744102,35.60498048,269.92
500,110.64742771,35.60498047,179.92
501,110.64742793,35.60485344,204.43
#area_11
502,110.64741641,35.60483281,270.15
503,110.64726764,35.60483314,0.15
504,110.64726767,35.60484450,90.15
505,110.64741644,35.60484418,0.15
506,110.64741648,35.60485554,270.15
507,110.64726771,35.60485587,0.15
508,110.64726775,35.60486723,90.15
509,110.64741652,35.60486691,0.15
510,110.64741656,35.60487827,270.15
511,110.64726779,35.60487859,0.15
512,110.64726782,35.60488996,90.15
