序号,经度,纬度,航向角(度)
215,110.64726648,35.60556356,89.88
216,110.64741564,35.60556382,179.88
217,110.64741566,35.60555300,269.88
218,110.64726651,35.60555274,179.88
219,110.64726654,35.60554192,89.88
220,110.64741569,35.60554218,179.88
221,110.64741572,35.60553136,269.88
222,110.64726657,35.60553110,179.88
223,110.64726660,35.60552028,89.88
224,110.64741575,35.60552054,179.88
225,110.64741578,35.60550972,269.88
226,110.64726663,35.60550946,179.88
227,110.64726664,35.60550329,89.88
228,110.64741580,35.60550355,182.11
229,110.64741411,35.60546635,269.73
230,110.64726509,35.60546578,179.74
231,110.64726515,35.60545496,89.73
232,110.64741417,35.60545553,179.74
233,110.64741424,35.60544471,269.73
234,110.64726521,35.60544414,179.74
235,110.64726527,35.60543332,89.73
236,110.64741430,35.60543389,179.74
237,110.64741436,35.60542307,269.73
238,110.64726533,35.60542250,179.74
239,110.64726539,35.60541168,89.73
240,110.64741442,35.60541225,179.74
241,110.64741448,35.60540143,269.73
242,110.64726545,35.60540086,179.74
243,110.64726552,35.60539004,89.73
244,110.64741454,35.60539061,179.74
245,110.64741460,35.60537979,269.73
246,110.64726558,35.60537922,179.74
247,110.64726564,35.60536841,89.73
248,110.64741467,35.60536897,179.74
249,110.64741473,35.60535815,269.73
250,110.64726570,35.60535759,179.74
251,110.64726576,35.60534677,89.73
252,110.64741479,35.60534733,179.74
253,110.64741485,35.60533651,269.73
254,110.64726582,35.60533595,179.74
255,110.64726588,35.60532513,89.73
256,110.64741491,35.60532569,179.74
257,110.64741497,35.60531487,269.73
258,110.64726595,35.60531431,179.74
259,110.64726601,35.60530349,89.73
260,110.64741503,35.60530405,179.74
261,110.64741510,35.60529323,269.73
262,110.64726607,35.60529267,179.74
263,110.64726610,35.60528653,89.73
264,110.64741513,35.60528710,3.32
265,110.64742005,35.60535618,3.32
266,110.64742498,35.60542527,89.93
267,110.64753622,35.60542537,89.93
268,110.64764747,35.60542548,89.93
269,110.64775871,35.60542559,179.93
270,110.64775873,35.60541477,269.93
271,110.64764748,35.60541466,269.93
272,110.64753624,35.60541455,269.93
273,110.64742499,35.60541445,179.93
274,110.64742501,35.60540363,89.93
275,110.64753625,35.60540373,89.93
276,110.64764750,35.60540384,89.93
277,110.64775874,35.60540395,179.93
278,110.64775876,35.60539313,269.93
279,110.64764751,35.60539302,269.93
280,110.64753627,35.60539292,269.93
281,110.64742502,35.60539281,179.93
282,110.64742504,35.60538199,89.93
283,110.64753629,35.60538210,89.93
284,110.64764753,35.60538220,89.93
285,110.64775878,35.60538231,179.93
286,110.64775879,35.60537149,269.93
287,110.64764755,35.60537138,269.93
288,110.64753630,35.60537128,269.93
289,110.64742506,35.60537117,179.93
290,110.64742507,35.60536035,89.93
291,110.64753632,35.60536046,89.93
292,110.64764756,35.60536056,89.93
293,110.64775881,35.60536067,179.93
294,110.64775882,35.60534985,269.93
295,110.64764758,35.60534974,269.93
296,110.64753633,35.60534964,269.93
297,110.64742509,35.60534953,179.93
298,110.64742510,35.60533871,89.93
299,110.64753635,35.60533882,89.93
300,110.64764759,35.60533892,89.93
301,110.64775884,35.60533903,179.93
302,110.64775885,35.60532821,269.93
303,110.64764761,35.60532810,269.93
304,110.64753636,35.60532800,269.93
305,110.64742512,35.60532789,179.93
306,110.64742513,35.60531707,89.93
307,110.64753638,35.60531718,89.93
308,110.64764762,35.60531728,89.93
309,110.64775887,35.60531739,179.93
310,110.64775888,35.60530657,269.93
311,110.64764764,35.60530646,269.93
312,110.64753639,35.60530636,269.93
313,110.64742515,35.60530625,179.93
314,110.64742516,35.60529543,89.93
315,110.64753641,35.60529554,89.93
316,110.64764765,35.60529564,89.93
317,110.64775890,35.60529575,179.93
318,110.64775891,35.60528785,269.93
319,110.64764766,35.60528775,269.93
320,110.64753642,35.60528764,269.93
321,110.64742517,35.60528754,89.93
322,110.64753642,35.60528764,89.93
323,110.64764766,35.60528775,89.93
324,110.64775891,35.60528785,179.64
325,110.64775919,35.60525156,269.81
326,110.64759517,35.60525111,269.81
327,110.64743114,35.60525067,269.81
328,110.64726712,35.60525022,179.81
329,110.64726717,35.60523940,89.81
330,110.64743119,35.60523985,89.81
331,110.64759521,35.60524029,89.81
332,110.64775923,35.60524074,179.81
333,110.64775928,35.60522992,269.81
334,110.64759525,35.60522947,269.81
335,110.64743123,35.60522903,269.81
336,110.64726721,35.60522858,179.81
337,110.64726726,35.60521776,89.81
338,110.64743128,35.60521821,89.81
339,110.64759530,35.60521866,89.81
340,110.64775932,35.60521910,179.81
341,110.64775936,35.60520828,269.81
342,110.64759534,35.60520784,269.81
343,110.64743132,35.60520739,269.81
344,110.64726730,35.60520694,179.81
345,110.64726735,35.60519612,89.81
346,110.64743137,35.60519657,89.81
347,110.64759539,35.60519702,89.81
348,110.64775941,35.60519746,179.81
349,110.64775945,35.60518664,269.81
350,110.64759543,35.60518620,269.81
351,110.64743141,35.60518575,269.81
352,110.64726739,35.60518530,179.81
353,110.64726743,35.60517448,89.81
354,110.64743145,35.60517493,89.81
355,110.64759548,35.60517538,89.81
356,110.64775950,35.60517582,179.81
357,110.64775954,35.60516500,269.81
358,110.64759552,35.60516456,269.81
359,110.64743150,35.60516411,269.81
360,110.64726748,35.60516366,179.81
361,110.64726752,35.60515284,89.81
362,110.64743154,35.60515329,89.81
363,110.64759556,35.60515374,89.81
364,110.64775959,35.60515418,179.81
365,110.64775963,35.60514336,269.81
366,110.64759561,35.60514292,269.81
367,110.64743159,35.60514247,269.81
368,110.64726757,35.60514202,179.81
369,110.64726761,35.60513120,89.81
370,110.64743163,35.60513165,89.81
371,110.64759565,35.60513210,89.81
372,110.64775967,35.60513255,179.81
373,110.64775972,35.60512173,269.81
374,110.64759570,35.60512128,269.81
375,110.64743168,35.60512083,269.81
376,110.64726766,35.60512038,179.81
377,110.64726770,35.60510956,89.81
378,110.64743172,35.60511001,89.81
379,110.64759574,35.60511046,89.81
380,110.64775976,35.60511091,179.81
381,110.64775981,35.60510009,269.81
382,110.64759579,35.60509964,269.81
383,110.64743176,35.60509919,269.81
384,110.64726774,35.60509874,179.81
385,110.64726779,35.60508792,89.81
386,110.64743181,35.60508837,89.81
387,110.64759583,35.60508882,89.81
388,110.64775985,35.60508927,179.81
389,110.64775990,35.60507845,269.81
390,110.64759587,35.60507800,269.81
391,110.64743185,35.60507755,269.81
392,110.64726783,35.60507710,179.81
393,110.64726786,35.60507083,89.81
394,110.64743188,35.60507127,89.81
395,110.64759590,35.60507172,89.81
396,110.64775992,35.60507217,179.85
397,110.64776004,35.60503524,270.21
398,110.64759595,35.60503574,270.21
399,110.64743186,35.60503623,270.21
400,110.64726777,35.60503672,180.21
401,110.64726772,35.60502590,90.21
402,110.64743181,35.60502541,90.21
403,110.64759590,35.60502492,90.21
404,110.64775999,35.60502442,180.21
405,110.64775994,35.60501361,270.21
406,110.64759585,35.60501410,270.21
407,110.64743176,35.60501459,270.21
408,110.64726768,35.60501508,180.21
409,110.64726763,35.60500426,90.21
410,110.64743172,35.60500377,90.21
411,110.64759580,35.60500328,90.21
412,110.64775989,35.60500279,173.56
413,110.64776268,35.60498268,268.43
414,110.64776048,35.60498263,269.75
415,110.64759636,35.60498204,269.75
416,110.64743224,35.60498146,269.75
417,110.64726812,35.60498087,90.15
418,110.64741689,35.60498055,180.15
419,110.64741685,35.60496973,270.15
420,110.64726808,35.60497005,180.15
421,110.64726805,35.60495924,90.15
422,110.64741682,35.60495891,180.15
423,110.64741678,35.60494809,270.15
424,110.64726801,35.60494842,180.15
425,110.64726798,35.60493760,90.15
426,110.64741675,35.60493727,180.15
427,110.64741671,35.60492645,270.15
428,110.64726794,35.60492678,180.15
