序号,经度,纬度,航向角(度)
364,110.64703858,35.60193433,89.82
365,110.64717928,35.60193469,269.82
366,110.64703858,35.60193433,269.82
367,110.64689787,35.60193397,269.82
368,110.64675717,35.60193361,269.82
369,110.64661646,35.60193325,235.96
370,110.64660984,35.60192962,89.82
#back_W24B-W24C_stop
371,110.64675331,35.60192998,89.82
372,110.64689678,35.60193035,89.82
373,110.64704024,35.60193072,89.82
374,110.64718371,35.60193109,105.81
#W24
375,110.64720316,35.60192661,89.62
#back_E24D-24A
376,110.64734635,35.60192738,89.62
377,110.64748954,35.60192814,89.62
378,110.64763273,35.60192891,89.62
379,110.64777591,35.60192968,359.52
#W24
380,110.64777514,35.60200462,359.52
381,110.64777436,35.60207956,0.27
#back_24B-23A
382,110.64777458,35.60211783,359.59
#W24
383,110.64777398,35.60218478,359.69
#back_23B-22A
384,110.64777329,35.60228932,359.93
#W24
385,110.64777310,35.60240849,359.19
#back_22B-21A
386,110.64777254,35.60244104,359.93
#W24
387,110.64777235,35.60255990,359.70
#back_21B-20A
388,110.64777166,35.60266566,359.79
#W24
389,110.64777128,35.60275091,359.79
390,110.64777090,35.60283616,359.24
#back_20B-19A
391,110.64777038,35.60286840,359.86
#W24
392,110.64777002,35.60298481,359.86
393,110.64776966,35.60310123,359.95
#back_19B-18A
394,110.64776956,35.60320372,359.76
#W24
395,110.64776922,35.60327065,359.67
#back_18B-17A
396,110.64776897,35.60330588,359.67
#W24
397,110.64776847,35.60337546,359.67
398,110.64776797,35.60344504,0.25
#back_17B-16A
399,110.64776811,35.60346909,359.83
#W24
400,110.64776786,35.60353887,359.83
401,110.64776761,35.60360864,359.77
#back_16B-15A
402,110.64776706,35.60371975,359.88
#W24
403,110.64776678,35.60382802,0.61
#back_15B-14A
404,110.64776724,35.60386301,359.57
#W24
405,110.64776641,35.60395351,359.57
406,110.64776557,35.60404402,359.72
#back_14B-13A
407,110.64776491,35.60415390,359.88
#W24
408,110.64776464,35.60426222,359.99
#back_13B-12A
409,110.64776464,35.60429273,359.83
#W24
410,110.64776416,35.60442191,359.55
#back_12B-11A
411,110.64776313,35.60452750,359.90
#W24
